time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,4.76081116023,-3.66006513676,24.7349104004,6.09460689452,5.93298528413,0.0,4.78605718682,-3.0390279889,5.45782733349,-0.0793964168853,-0.143755392672,0.0,403.4514537957048,404.22714536867875,404.046694266128,403.7133226399005
4.199999999999998,5.05342717874,-3.84549687226,25.0599936783,6.08973475311,5.92431449958,0.0,4.96827370793,-3.14238235197,5.37778510519,-0.0850811455049,-0.146071292171,0.0,442.5641065512334,442.35377164966417,441.0930717184931,440.6178199398552
4.259999999999997,5.35788272621,-4.03761972774,25.3822896995,6.08449943274,5.91585585847,0.0,5.18060165566,-3.26204658815,5.36440339825,-0.0919994391874,-0.132365519097,0.0,464.49680081262915,465.55302568816717,465.9601086825784,465.4128571441739
4.319999999999996,5.67353209949,-4.23616527234,25.6994926618,6.07913578133,5.90798510238,0.0,5.34150188753,-3.35657813328,5.20900225222,-0.0846386744542,-0.128908827738,0.0,418.12361770576365,418.4077770143335,417.8269425825616,418.46113820958084
4.379999999999995,5.99975464304,-4.44089633834,26.0094170056,6.07463611131,5.90036681074,0.0,5.53290990959,-3.46814441502,5.12129907351,-0.0605508195266,-0.123357577001,0.0,441.8416250492046,442.28437540313706,442.146862206617,444.1228246226033
4.439999999999993,6.33728154438,-4.65226244706,26.3133920265,6.07091063828,5.89380308545,0.0,5.7182712423,-3.57770408646,5.01088628502,-0.0653635518112,-0.0904921653669,0.0,435.26267149619656,437.99383335601283,435.02518282180137,434.6190035797001
4.499999999999992,6.68767272861,-4.871139479,26.6147121638,6.06684905179,5.88785260147,0.0,5.96134734636,-3.7184246353,5.03191026184,-0.072812046753,-0.128656843955,0.0,482.2683968780964,479.36779029517385,481.54118967292527,480.97418419362265
4.559999999999991,7.05093330717,-5.09762630454,26.9130501084,6.06235907123,5.87996462961,0.0,6.14765717278,-3.83149382112,4.91230973769,-0.0792140239675,-0.137770486676,0.0,435.77481029267653,434.995738000217,436.93011510229735,436.39137071471805
4.6199999999999894,7.42658348732,-5.33155886007,27.206739446,6.05762454499,5.87152874967,0.0,6.37420586728,-3.96654993031,4.87626302758,-0.0783055096303,-0.146947789612,0.0,465.19743234347897,464.46053847009057,467.28945416112435,467.3556486807684
4.679999999999988,7.81493153469,-5.57317397949,27.4959691085,6.0534883752,5.86231757009,0.0,6.57106621248,-4.08761787929,4.76415079064,-0.0548072473821,-0.171781169666,0.0,442.7323446208623,440.66067640429395,441.6882883989385,443.6187666160612
4.739999999999987,8.21608905219,-5.82258138821,27.7803492811,6.05047969875,5.85200937328,0.0,6.80116266013,-4.22611741268,4.71405878122,-0.0421560800766,-0.171847474603,0.0,465.24986471896386,465.21778418077355,464.85005579744563,465.83917088423476
4.799999999999986,8.62914843953,-6.07934464056,28.0573616844,6.04827341881,5.84180922894,0.0,6.96800513175,-4.33296619713,4.51965036749,-0.0277368020579,-0.166551074163,0.0,415.13211960502014,415.56683984199503,415.46774324069315,416.7297435158169
4.859999999999984,9.05384116146,-6.34332521852,28.3258158883,6.04643202642,5.83153797236,0.0,7.18871957031,-4.46650836622,4.42798240445,-0.0373678287592,-0.182588679947,0.0,454.514163070046,453.1988483408669,454.00091960599167,453.2269574931426
4.919999999999983,9.4912181266,-6.6150452749,28.5873534589,6.04406531871,5.82078566432,0.0,7.39091324386,-4.59104284135,4.28934894423,-0.0439608155941,-0.173184487317,0.0,438.8200057244804,439.56872678991175,438.8858640376404,438.3373136536179
4.979999999999982,9.94120335895,-6.89447286039,28.841230682,6.04197177453,5.81023342471,0.0,7.60888878953,-4.72339865307,4.17244137116,-0.0211102932986,-0.18186195199,0.0,448.4046391892716,447.669301199196,447.6286934076695,449.4843539152613
5.0399999999999805,10.4036701411,-7.1815688752,29.0866931059,6.04032234945,5.79910778751,0.0,7.80706728734,-4.84667688608,4.00917802205,-0.0450066371114,-0.193716710418,0.0,432.9117058001878,431.87808735546923,434.7546278975701,432.74676253679485
